	title	artist	album	albumArtist	likeStatus	averageRating	albumYear	albumType	duration_seconds
ZUf1e2zUx4k	Hey Hey (Acoustic) [Live at MTV Unplugged, Bray Film Studios, Windsor, England, UK, 1/16/1992]	Eric Clapton	Unplugged						
wr8ZUWEgesQ	Tears in Heaven (Acoustic) [Live at MTV Unplugged, Bray Film Studios, Windsor, England, UK, 1/16/1992]	Eric Clapton	Unplugged						
5W0xZSezRfk	Layla (Acoustic) [Live at MTV Unplugged, Bray Film Studios, Windsor, England, UK, 1/16/1992]	Eric Clapton	Unplugged						
I_czrTTvT6U	Walkin' Blues (Take 1) [Acoustic] [Live at MTV Unplugged, Bray Film Studios, Windsor, England, UK, 1/16/1992]	Eric Clapton	Unplugged (Deluxe Edition)						
s14D3xokDSo	Malted Milk (Acoustic) [Live at MTV Unplugged, Bray Film Studios, Windsor, England, UK, 1/16/1992]	Eric Clapton	Unplugged (Deluxe Edition)						
wFIrWXaIpW8	Music (feat. Marvin Gaye)	Erick Sermon	Music	Erick Sermon	INDIFFERENT	4.6860323	2001.0	Album	
HY3bi64bJ9c	Autumn Leaves (Original Edited Concert - Live at Sunset School, Carmel-by-the-Sea, CA, September 1955)	Erroll Garner	Concert By The Sea	Erroll Garner	INDIFFERENT	4.6595745	2012.0	Album	
242fJlIP7vA	April In Paris (Original Edited Concert - Live at Sunset School, Carmel-by-the-Sea, CA, September 1955)	Erroll Garner	Concert By The Sea	Erroll Garner	INDIFFERENT	4.4857144	2012.0	Album	
UOLEEkYO4MA	Misty	Erroll Garner	The Original Misty	Erroll Garner	INDIFFERENT		1988.0	Album	169.0
OqYNXMIP2ZU	Agrim Agadez	Etran de L'Aïr	No. 1	Etran de L'Aïr	INDIFFERENT		2018.0	Album	
0S3GysP_1Pk	At Last	Etta James	Lovers Day (All Tracks Remastered)	Various Artists	INDIFFERENT		2019.0	Album	
pmqwQd6_Bt4	A Sunday Kind Of Love	Etta James	The Essential Etta James	Etta James	INDIFFERENT		1993.0	Album	
i5_asj1BGFs	Sweet Dreams (Are Made of This)	Eurythmics	Sweet Dreams (Are Made Of This)	Eurythmics	INDIFFERENT		1983.0	Album	
-eGM0IJc70Y	Bring Me To Life	Evanescence	Fallen	Evanescence	INDIFFERENT		2003.0	Album	
VNDFv-Z1S2U	Let Me Blow Ya Mind (feat. Gwen Stefani)	Eve	Scorpion	Eve	INDIFFERENT	4.3083458	2001.0	Album	
VDk5O3XoV9I	Babe	Evenings	Late Night Tales: Jon Hopkins	Jon Hopkins	INDIFFERENT		2014.0	Album	172.0
Cfr5qNWjahk	Friend (Lover)	Evenings	North Dorm	Evenings	INDIFFERENT		2010.0	EP	
yNFC7F0GGSE	Favorite Maze	Evenings	North Dorm	Evenings	INDIFFERENT		2010.0	EP	173.0
G0O6BqyC_rQ	Still Young	Evenings	North Dorm	Evenings	INDIFFERENT		2010.0	EP	246.0
L7h_w9wy5I4	Babe	Evenings	North Dorm	Evenings	INDIFFERENT		2010.0	EP	173.0
4SYlrtrAKys	Goodbye Forever	Evenings	North Dorm	Evenings	INDIFFERENT		2010.0	EP	218.0
HrhePPDVSvY	Still Young	Evenings	North Dorm EP	Evenings	INDIFFERENT				
gU1y27q1e_Y	Goodbye Forever	Evenings	North Dorm EP	Evenings	INDIFFERENT				
uRq_XWFtiG4	Babe	Evenings	North Dorm EP	Evenings	INDIFFERENT				
Oz5hBmJgoy8	Tougher Than the Rest	Everything But The Girl	Worldwide (Deluxe Edition)	Everything But The Girl	INDIFFERENT		1991.0	Album	254.0
HZCQXwotOi8	Salt Carousel	Evian Christ	Salt Carousel	Evian Christ	INDIFFERENT	4.721519	2013.0	Single	
jbhs9x1Urt4	Warp Drive	Evil Needle	Equilibrium	Evil Needle	INDIFFERENT		2012.0	Album	231.0
-TgErUazPiE	Warp Drive	Evil Needle	Equilibrium	Evil Needle	INDIFFERENT		2012.0	Album	231.0
_0HVteX6Gvc	Groovin' in Heaven	Evil Needle	Equilibrium	Evil Needle	INDIFFERENT		2012.0	Album	186.0
7c6VW3fOmjc	Phosphene	Evil Needle	Phosphene	Evil Needle	INDIFFERENT		2018.0	Single	
cZgQhpI9sX4	Urth Man	Ex-Terrestrial	Urth Born	Ex-Terrestrial	INDIFFERENT		2018.0	EP	387.0
J-Fg1O2jR4I	Unchained	FKJ	Time for a Change	FKJ	INDIFFERENT				
qAzlX4r1fdY	A Sailor's Life	Fairport Convention	Unhalfbricking	Fairport Convention	INDIFFERENT				
MZNJXFzPJV4	Look at Wrist (feat. ILOVEMAKONNEN & Key!)	Father	Young Hot Ebony	Father	INDIFFERENT		2014.0	Album	214.0
yYIM0Eij_68	Pure Comedy	Father John Misty	Live At The World Cafe, Volume 42	Various Artists	INDIFFERENT	5.0	2018.0	Album	
gF36XS2O16w	Blue Monday	Fats Domino	Golden Age of Rock 'n' Roll (Volume 1)	Fats Domino	INDIFFERENT		2021.0	Album	
0f2ZBrfd5cI	Blueberry Hill (Remastered 2002)	Fats Domino	The Fats Domino Jukebox: 20 Greatest Hits The Way You Originally Heard Them	Fats Domino	INDIFFERENT		2002.0	Album	
o35PuewChYA	All By Myself	Fats Domino	They Call Me The Fat Man (The Legendary Imperial Recordings)	Fats Domino	INDIFFERENT		1991.0	Album	
1bPjFfdAL7w	Blueberry Hill	Fats Domino	They Call Me The Fat Man (The Legendary Imperial Recordings)	Fats Domino	INDIFFERENT		1991.0	Album	
BDed5CZ7PH0	Raw Chicken	Feed Me	Feed Me's Big Adventure	Feed Me	INDIFFERENT		2011.0	Album	313.0
Pcj468ibtwk	Island Universe	Feeding People	Island Universe						
X3LSaBi_GXs	Island Universe	Feeding People	Island Universe	Feeding People	INDIFFERENT		2013.0	Album	205.0
x1-hafG8nS0	Dirty Girl	Felt	RSE20: 20 Years of Rhymesayers Entertainment	Various Artists	INDIFFERENT	4.503212	2015.0	Album	
QyXOzqlusSU	Again	Fetty Wap	Again	Fetty Wap	INDIFFERENT		2015.0	Single	
d3rDi3_GL9I	Again	Fetty Wap	Again	Fetty Wap	INDIFFERENT		2015.0	Single	
lJUCYyTZqs0	679 (feat. Monty)	Fetty Wap	Fetty Wap	Fetty Wap	INDIFFERENT		2015.0	Album	
tz5bW5j8KBE	Again	Fetty Wap	Fetty Wap	Fetty Wap	INDIFFERENT		2015.0	Album	
5kZvxxlxLPg	Dry And Dusty	Fever Ray	Fever Ray	Fever Ray	INDIFFERENT		2009.0	Album	
HkaEgvotdkI	Coconut	Fever Ray	Fever Ray	Fever Ray	INDIFFERENT		2009.0	Album	408.0
WpDnKzewatA	Concrete Walls	Fever Ray	Fever Ray	Fever Ray	INDIFFERENT		2009.0	Album	341.0
9bq95Sk8ZU0	Coconut	Fever Ray	Fever Ray	Fever Ray	INDIFFERENT		2009.0	Album	409.0
EzTULTqSmNk	Django's Castle (feat. Lollo Meier)	Filippo Dall'asta	Mediterasian	Filippo Dall'asta	INDIFFERENT		2018.0	Album	331.0
9DxO292lTEk	Mediterasian	Filippo Dall'asta	Mediterasian	Filippo Dall'asta	INDIFFERENT		2018.0	Album	251.0
wZsfcleS7zc	Criminal	Fiona Apple	Pop Music: The Modern Era 1976-1999	Various Artists	INDIFFERENT		1999.0	Album	
WHZiDTlRIMU	Aliens	Fleece	Scavenger	Fleece	INDIFFERENT		2015.0	Album	255.0
OSLE0Z3vkdc	White Winter Hymnal	Fleet Foxes	Acoustic	Various Artists	INDIFFERENT	4.6770329	2016.0	Album	
EmuBOfurv3o	Tusk	Fleetwood Mac	50 Years - Don't Stop	Fleetwood Mac	INDIFFERENT		2018.0	Album	219.0
MLs17vZqrBg	I Don't Want to Know (2004 Remaster)	Fleetwood Mac	Rumours	Fleetwood Mac	INDIFFERENT		1977.0	Album	197.0
coSrM5gHOCQ	Stand Still (feat. Micky Green)	Flight Facilities	Down To Earth	Flight Facilities	INDIFFERENT		2013.0	Album	259.0
6izLa8urxts	Stand Still (feat. Micky Green)	Flight Facilities	Down to Earth	Flight Facilities	INDIFFERENT		2013.0	Album	
qUWFGSaAACw	Stand Still (feat. Micky Green)	Flight Facilities	Stand Still (Tour Edition)	Flight Facilities	INDIFFERENT		2013.0	EP	
7wnPXD63VSw	Stand Still (feat. Micky Green)	Flight Facilities	Stand Still (Tour Edition)	Flight Facilities	INDIFFERENT		2014.0	EP	260.0
v8vqqqM_Ilg	Dying Punch	Floating Action	Floating Version						
eYCSgyxsPS8	Nuits Sonores	Floating Points	Nuits Sonores / Nectarines	Floating Points	INDIFFERENT		2014.0	Single	716.0
xQDIuL2rH4k	Dog Days Are Over	Florence + The Machine	Lungs (Digital Deluxe Version)	Florence + The Machine	INDIFFERENT		2009.0	Album	
dQJAGMXuAgQ	Some Minds (feat. Andrew Wyatt)	Flume	Some Minds	Flume	INDIFFERENT		2015.0	Single	264.0
4bPn2vjyzyk	Drop the Game	Flume & Chet Faker	Lockjaw	Flume & Chet Faker	INDIFFERENT				
SwvaLcEAXgM	Remind U	Flying Lotus	Flamagra (Deluxe Edition)	Flying Lotus	INDIFFERENT	0.0	2019.0	Album	
IFrFLxrEsCU	Infinitum (Exile Remix)	Flying Lotus	Flying Lotus Essential Mix (29.11.2008)	Ahu	INDIFFERENT				
el_qvOrLSZQ	Stonecutters	Flying Lotus	Ideas+drafts+loops	Flying Lotus	INDIFFERENT				
zkTpRU4j7A8	More (feat. Anderson .Paak)	Flying Lotus	More	Flying Lotus	INDIFFERENT		2019.0	Single	
vtomTOsCr-8	[untitled]	Flying Lotus	Raw Cartoons	Flying Lotus	INDIFFERENT				
ijawqT09pUM	[untitled]	Flying Lotus	Raw Cartoons	Flying Lotus	INDIFFERENT				
SOPzDSPiSqI	[untitled]	Flying Lotus	Raw Cartoons	Flying Lotus	INDIFFERENT				
w9QisyygnQ0	[untitled]	Flying Lotus	Raw Cartoons	Flying Lotus	INDIFFERENT				
RXRarI0bNns	[untitled]	Flying Lotus	Raw Cartoons	Flying Lotus	INDIFFERENT				
acTAzqppHI0	The Boys Who Died in Their Sleep (Instrumental)	Flying Lotus	You're Dead! (Deluxe Edition)	Flying Lotus	INDIFFERENT	0.0	2015.0	Album	
rRrKBkkozUM	Ready err Not (Instrumental)	Flying Lotus	You're Dead! (Deluxe Edition)						
uU6NzhU7yxs	Your Potential//The Beyond (Instrumental)	Flying Lotus	You're Dead! (Deluxe Edition)						
nwMIIkvx5Pw	Obligatory Cadence (Instrumental)	Flying Lotus	You're Dead! (Deluxe Edition)	Flying Lotus	INDIFFERENT		2015.0	Album	177.0
cizrdAExuuY	Never Catch Me (Instrumental)	Flying Lotus	You're Dead! (Deluxe Edition)	Flying Lotus	INDIFFERENT		2015.0	Album	235.0
bWYLJEUiMWo	Siren Song (Instrumental)	Flying Lotus	You're Dead! (Deluxe Edition)	Flying Lotus	INDIFFERENT		2015.0	Album	158.0
E4fgpt68ffA	Eyes Above (Instrumental)	Flying Lotus	You're Dead! (Deluxe Edition)	Flying Lotus	INDIFFERENT		2015.0	Album	73.0
8bGEZhhFKZE	Turtles (Instrumental)	Flying Lotus	You're Dead! (Deluxe Edition)	Flying Lotus	INDIFFERENT		2015.0	Album	127.0
DKsC1kyBygA	Fkn Dead (Instrumental)	Flying Lotus	You're Dead! (Deluxe Edition)	Flying Lotus	INDIFFERENT		2015.0	Album	41.0
UsyGCxLCpVY	Tesla (Instrumental)	Flying Lotus	You're Dead! (Deluxe Edition)	Flying Lotus	INDIFFERENT		2015.0	Album	115.0
pEkJIYqR-rA	Coronus, the Terminator	Flying Lotus	You’re Dead! [Instrumentals]	Flying Lotus	INDIFFERENT				
_MSHrAU-YgM	Ready err Not	Flying Lotus	You’re Dead! [Instrumentals]	Flying Lotus	INDIFFERENT				
_wBzD_2_fgM	Eyes Above	Flying Lotus	You’re Dead! [Instrumentals]	Flying Lotus	INDIFFERENT				
xEUBz6Kbmb0	Tesla	Flying Lotus	You’re Dead! [Instrumentals]	Flying Lotus	INDIFFERENT				
C6ZCmxEqbDo	Balloons	Foals	Antidotes	Foals	INDIFFERENT	4.0391302	2008.0	Album	
j_BXX2iBh_4	Into the Surf	Foals	Everything Not Saved Will Be Lost Part II	Foals	INDIFFERENT		2019.0	Album	272.0
UzyijW2RWSE	Hocus Pocus (Extended Live)	Focus	Hocus Pocus World Cup 2010	Focus	INDIFFERENT	4.2142859	2010.0	EP	
fRxmoy8ygK0	Searching	Forhill	Figments	Forhill	INDIFFERENT		2019.0	Album	
MIUqgqrJoZs	Pablo	Fort Romeau	Pablo	Fort Romeau	INDIFFERENT		2018.0	Single	531.0
PYRmLKNZ__0	She Moves She	Four Tet	Electronic	24 Hour Experience	INDIFFERENT				
iCkoUcbnPtA	Pyramid	Four Tet	Fabriclive 59						
GdciJsP9ky4	Pyramid	Four Tet	Locked / Pyramid	Four Tet	INDIFFERENT				
lxdla2foXk8	Hands	Four Tet	Rounds (Special Anniversary Edition)	Four Tet	INDIFFERENT	4.4586468	2003.0	Album	
ZgAx8_cmKfk	Still Water (Love)	Four Tops	20th Century Masters - The Millennium Collection: The Best Of The Four Tops	Four Tops	INDIFFERENT	4.1325727	1999.0	Album	
guzneRVvzsY	Ain't No Woman (Like The One I've Got)	Four Tops	20th Century Masters - The Millennium Collection: The Best Of The Four Tops	Four Tops	INDIFFERENT	4.5951266	1999.0	Album	
FcfHoXgDfyo	Standing In The Shadows Of Love	Four Tops	20th Century Masters - The Millennium Collection: The Best Of The Four Tops	Four Tops	INDIFFERENT	4.4809842	1999.0	Album	
63wSCGTlgJw	It's The Same Old Song (Single Version / Mono)	Four Tops	The Complete Motown Singles, Vol. 5: 1965	Various Artists	INDIFFERENT		2006.0	Album	
kUf8zS3LoS0	Avalon	Foxygen	Hang	Foxygen	INDIFFERENT	4.514586	2017.0	Album	
2WfLnjS4hIw	Sanza Nocturne	Francis Bebey	LateNightTales: BADBADNOTGOOD	Admas	INDIFFERENT				
OE7aEg0h3sU	Hello, Dolly! (from Hello, Dolly!)	Frank Sinatra	Sinatra/Basie: The Complete Reprise Studio Recordings						162.0
mkMMEMy4t6Q	Have Yourself A Merry Little Christmas	Frank Sinatra	The Christmas Collection	Frank Sinatra	INDIFFERENT		2008.0	Album	
wBHuXnv2lVM	Watermelon In Easter Hay	Frank Zappa	Joe's Garage Acts I, II & III	Frank Zappa	INDIFFERENT	4.5918369	1979.0	Album	
sGdpxPNhRSo	Inca Roads	Frank Zappa	One Size Fits All	Frank Zappa	INDIFFERENT	4.7710438	1975.0	Album	
9iHGqao9hKo	Rain Is Gone	Frankenstein	The Science Of Sound	Frankenstein	INDIFFERENT		2014.0	Album	
zS4JYaLbolE	Pleasure	Frankie and the Witch Fingers	ZAM	Frankie and the Witch Fingers	INDIFFERENT		2019.0	Album	
FhIP3-OypGg	Body and Soul	Freddie Hubbard	Poppin' Jazz, Vol. 5	Various Artists	INDIFFERENT	4.0999999	2015.0	Album	
JSa11K2pUng	Hideaway	Freddie King	Masters Of The Last Century: Best of Freddie King	Freddie King	INDIFFERENT		2014.0	Album	
MtCXmtHlS74	Sci-Fidelity	Free the Robots	Ctrl Alt Delete						
CaUSk5EnDSo	Sci-Fidelity	Free the Robots	Ctrl Alt Delete	Free the Robots	INDIFFERENT		2010.0	Album	382.0
rPdGJEUc1bg	No Woman, No Cry	Fugees	The Score	Fugees	INDIFFERENT				
eJV7x5iEdik	The Mask	Fugees	The Score	Fugees	INDIFFERENT				
HWWee6xpGKo	Fu-Gee-La	Fugees	The Score	Fugees	INDIFFERENT				
ykR3DbLmR_U	Fu-Gee-La (Refugee Camp remix)	Fugees	The Score	Fugees	INDIFFERENT				
h60mmbp7ci4	Fu-Gee-La (Refugee Camp Remix)	Fugees	The Score (Expanded Edition)	Fugees	INDIFFERENT		1996.0	Album	263.0
MD7SaHCVrDM	I Got a Thing, You Got a Thing, Everybody's Got a Thing	Funkadelic	Live						
xeyxy82EMdQ	Maggot Brain (Alternate Mix)	Funkadelic	Maggot Brain						
B_9rYJuuHj4	One Nation Under A Groove	Funkadelic	Young Soul Rebel (Original Soundtrack)	Various Artists	INDIFFERENT		1991.0	Album	
dfroCjt109c	Space Ballad (Totally Enormous Extinct Dinosaurs 'Sings' Remix) (feat. Argenis Brito)	Fur Coat	Space Ballad	Fur Coat	INDIFFERENT		2011.0	Single	361.0
5hPcqwtFUe0	Blood on the Money	Future	DS2	Future	INDIFFERENT				
bliIbg7xwLU	Thought It Was a Drought	Future	DS2	Future	INDIFFERENT				
grCooVbpGUA	Pop 4	GAS	Electronic	24 Hour Experience	INDIFFERENT				
Mv9FoXhiyL0	Shadowboxin' (feat. Method Man)	GZA	90s Hip Hop	Various Artists	INDIFFERENT	4.2547526	2019.0	Album	
3Gv619dsVog	Betrayal (feat. Scarface)	Gang Starr	Full Clip: A Decade Of Gang Starr	Gang Starr	INDIFFERENT	4.7396021	1999.0	Album	
dkm7sPdEcH8	Just To Get A Rep	Gang Starr	Full Clip: A Decade Of Gang Starr	Gang Starr	INDIFFERENT	4.6345072	1999.0	Album	
1fHxH-rBkTQ	Code Of The Streets	Gang Starr	Mass Appeal: The Best of Gang Starr	Gang Starr	INDIFFERENT	4.6484847	2006.0	Album	
UZQJPPR_mTY	Work	Gang Starr	The Defiant Ones	Various Artists	INDIFFERENT	5.0	2019.0	Album	
0Id7t-GEg6c	Full Clip	Gang Starr	The One & Only, Vol. 2	Various Artists	INDIFFERENT	4.3103447	2013.0	Album	
Lgmy9qlZElc	Skills	Gang Starr	The Ownerz	Gang Starr	INDIFFERENT	4.722754	2003.0	Album	
7y7d4sRF1II	When My Train Pulls In (Live)	Gary Clark Jr.	Live North America 2016	Gary Clark Jr.	INDIFFERENT		2017.0	Album	
1Tedq7AhtBQ	Last Kind Words Blues	Geeshie Wiley	The Missing Country & Blues Album	Various Artists	INDIFFERENT		2014.0	Album	
xjLTDaCUYuQ	Rudolph the Red-Nosed Reindeer	Gene Autry	Rudolph The Red Nosed Reindeer And Other Christmas Classics	Gene Autry	INDIFFERENT		2003.0	Album	
KDCSG97anKU	Be-Bop-A-Lula	Gene Vincent & His Blue Caps	Capitol Collectors Series	Gene Vincent	INDIFFERENT		1990.0	Album	
TMP-wHe4exc	Be-Bop-A-Lula	Gene Vincent & His Blue Caps	The Very Best Of Gene Vincent	Gene Vincent	INDIFFERENT		2005.0	Album	
CFBrkseLlgc	Ain't She Sweet	Gene Vincent & His Blue Caps	The Very Best Of Gene Vincent	Gene Vincent	INDIFFERENT		2005.0	Album	
De2DPQDyPOw	Don't Let Your Love Fade Away	Gene Williams	LateNightTales: BADBADNOTGOOD	Admas	INDIFFERENT				
1h0YHbCgP0o	Firth Of Fifth	Genesis	Selling England By The Pound	Genesis	INDIFFERENT	4.1686082	2008.0	Album	
U6b_tSB5OoI	Easy Living	George Benson	George Benson & Jack McDuff [2-fer]	George Benson	INDIFFERENT		1977.0	Album	
fFDyXBU2fq8	I Live For You	George Harrison	All Things Must Pass	George Harrison	INDIFFERENT	4.8484035	1970.0	Album	
NJnx8kXb0Uo	My Sweet Lord (2000)	George Harrison	All Things Must Pass	George Harrison	INDIFFERENT	4.2513409	1970.0	Album	
lIbVWNy7HBk	Isn't It A Pity	George Harrison	All Things Must Pass	George Harrison	INDIFFERENT	4.6468844	1970.0	Album	
hI11VO9haO4	Beware of Darkness (2020 Mix)	George Harrison	All Things Must Pass (50th Anniversary;Super Deluxe)	George Harrison	INDIFFERENT		1970.0	Album	232.0
SwuXgsXPMDI	Who Can See It	George Harrison	Living In The Material World	George Harrison	INDIFFERENT		1973.0	Album	231.0
cMSCLUDdBjA	Beware of Darkness	George Harrison	The Concert for Bangladesh	Bob Dylan	INDIFFERENT				
gjjemX1OJpA	Awaiting on You All	George Harrison	The Concert for Bangladesh	Bob Dylan	INDIFFERENT				
4Mh-ItLgK2A	El Bandido	Georgie Fame & The Blue Flames	Sound Venture	Georgie Fame & The Harry South Big Band	INDIFFERENT		1966.0	Album	
NGUTJATcfkg	Line For Lyons	Gerry Mulligan	Blues In Time	Gerry Mulligan	INDIFFERENT	4.3700786	2010.0	Album	
DbdiJk4hgUM	Wintersong	Gerry Mulligan	Blues In Time	Paul Desmond, Gerry Mulligan	INDIFFERENT	3.8852458	2013.0	Album	
fhAPRY5YnNQ	Lonely Town	Gerry Mulligan	Cool 5 The Sax Album	Various Artists	INDIFFERENT		2003.0	Album	336.0
N--KUsuIAVo	In a Mellotone	Gerry Mulligan	Inside Impromptu						417.0
UtbExecG9k0	Lonely Town	Gerry Mulligan	Jazz 'Til the End of the Night (All Tracks Remastered)	Various Artists	INDIFFERENT		2017.0	Album	
t_XpqARZMg8	Lonely Town	Gerry Mulligan	Jeru	Gerry Mulligan	INDIFFERENT		2005.0	Album	
yXMjbJBs2KM	My Funny Valentine	Gerry Mulligan	The Very Best of Gerry Mulligan	Gerry Mulligan	INDIFFERENT		2021.0	Album	245.0
-CqAPzeTYAs	Damn It Feels Good to Be a Gangsta	Geto Boys	Rap-a-Lot 25th Anniversary	Various Artists	INDIFFERENT		2013.0	Album	308.0
bEuJsy4jNaE	One	Ghostface Killah	Shaolin's Finest	Ghostface Killah	INDIFFERENT	4.5999999	2002.0	Album	
2z9MV86T4lA	Shiver	Giant Sand	Chore of Enchantment (25th Anniversary Edition)	Giant Sand	INDIFFERENT		1999.0	Album	241.0
2TGe_f_cYjI	The Prisoner	Gil Scott-Heron	Pieces Of A Man	Gil Scott-Heron	INDIFFERENT		1971.0	Album	
DuaugaX8N2U	Home Is Where the Hatred Is	Gil Scott-Heron	Pieces Of A Man						
ONfou8zA-u4	NY Is Killing Me	Gil Scott-Heron	We're New Here	Gil Scott-Heron	INDIFFERENT	4.4645844	2011.0	Album	
tnO6F2EP8u8	If I Were Your Woman (Single Version)	Gladys Knight & The Pips	100% Motown - 70s	Various Artists	INDIFFERENT		2002.0	Album	
op8lA9dd2SE	Neither One Of Us (Wants To Be The First To Say Goodbye)	Gladys Knight & The Pips	The Best Of Gladys Knight & The Pips	Gladys Knight & The Pips	INDIFFERENT	4.6745129	1995.0	Album	
RbltlbymFXw	Hazey	Glass Animals	ZABA (Deluxe)	Glass Animals	INDIFFERENT		2014.0	Album	
Loa75kBZ1Is	The Spectacular Commodity	Glenn Branca	The Ascension						
bTnqiIx61UI	Lesson No. 1 For Electric Guitar	Glenn Branca							
Xa9zmt8DwMM	Perfidia	Glenn Miller and His Orchestra	I Love Jazz, Vol. 89	Various Artists	INDIFFERENT		2022.0	Album	199.0
WgZaEvenf88	All Rhodes Lead to Nowhere	Gnaarf	Gray Lines & Black Signs	Gnaarf	INDIFFERENT		2021.0	Album	248.0
QAuDGoXmmlI	Bad Day Bad Loop	Gold Panda	Companion	Gold Panda	INDIFFERENT	4.3846154	2011.0	Album	
A7cOBc3tNU8	India Lately	Gold Panda	Lucky Shiner	Gold Panda	INDIFFERENT				
TEZADlOu29c	Community	Gold Panda	Reprise	Gold Panda	INDIFFERENT	4.5	2013.0	EP	
1J9vopMoWtM	Reprise	Gold Panda	Reprise	Gold Panda	INDIFFERENT	4.448276	2013.0	EP	
7T2pgEfYB7c	Burn't Out Car In A Forest	Golden Panda	Get Lost VI Mixed by Totally Enormous Extinct Dinosaurs	Various Artists	INDIFFERENT		2013.0	Album	373.0
51yaC3BO0tE	Cell Therapy	Goodie Mob	Dirty South Classics	Goodie Mob	INDIFFERENT		1990.0	Album	302.0
mwhuPhc0Wc0	Black Ice (Sky High) (feat. OutKast)	Goodie Mob	Dirty South Classics	Goodie Mob	INDIFFERENT	4.7171268	2003.0	Album	
YzVqcKA-gAA	Soul Food	Goodie Mob	Dirty South Classics	Goodie Mob	INDIFFERENT		1990.0	Album	234.0
6Uh5-Pz_pe0	Cell Therapy	Goodie Mob	Soul Food	Goodie Mob	INDIFFERENT	4.7390823	1995.0	Album	
CyPgtzBvHnA	I Didn't Ask To Come	Goodie Mob	Soul Food (Expanded Edition)	Goodie Mob	INDIFFERENT		1995.0	Album	249.0
Or8oOF1ulyM	Sundown	Gordon Lightfoot	Summer Breeze: Smooth Hits of the 70's	Various Artists	DISLIKE		2018.0	Album	
GdGKlTyGeR0	She's My Collar (feat. Kali Uchis)	Gorillaz	Humanz	Gorillaz	INDIFFERENT	4.8920798	2017.0	Album	
N36ypfRMeIk	Pac-Man (feat. ScHoolboy Q)	Gorillaz	Song Machine Episode 5	Gorillaz	INDIFFERENT		2020.0	EP	
ob7GkjxjYcM	Feel Good Inc.	Gorillaz	The Singles Collection 2001-2011	Gorillaz	INDIFFERENT	4.7549324	2011.0	Album	
GaFNmMq9h6k	2000	Grand Puba	2000	Grand Puba	INDIFFERENT		1995.0	Album	216.0
ZeWHgpBRWlM	He's Simple, He's Dumb, He's The Pilot	Grandaddy	The Sophtware Slump .​.​.​.​. on a wooden piano	Grandaddy	INDIFFERENT	5.0	2020.0	Album	
luQ9mG65gcM	So You'll Aim Toward The Sky	Grandaddy	The Sophtware Slump .​.​.​.​. on a wooden piano	Grandaddy	INDIFFERENT	5.0	2020.0	Album	
MLpv_HtEaks	The Message	Grandmaster Flash	The Message: The Roots of Rap						
aFhEIlXAAwU	The Message (feat. Melle Mel & Duke Bootee)	Grandmaster Flash & The Furious Five	The Sugar Hill Records Story	Various Artists	INDIFFERENT	4.7488008	2009.0	Album	
XKx3W-1XVM4	Sugar Magnolia	Grateful Dead	American Beauty	Grateful Dead	INDIFFERENT	4.2897096	1970.0	Album	
05FFpzadYG0	China Cat Sunflower	Grateful Dead	Europe '72	Grateful Dead	INDIFFERENT				
C6qclDiB1yo	China Cat Sunflower	Grateful Dead	Kick Out the Jams: 1969 Rock	Various Artists	INDIFFERENT		2018.0	Album	
yoDae7CXOrY	Ripple	Grateful Dead	Reckoning	Grateful Dead	INDIFFERENT				
fHkWEnA8Au4	Sage & Spirit	Grateful Dead	Reckoning (Disc Two)	Grateful Dead	INDIFFERENT				
QH9AzleQ2jA	Sugar Magnolia	Grateful Dead	Sunshine Daydream: Veneta, OR, August 27th, 1972	Grateful Dead	INDIFFERENT				
F-Ghyfkv9nM	Viola Lee Blues	Grateful Dead	The Grateful Dead	Grateful Dead	INDIFFERENT	4.8487973	1967.0	Album	
D2tg75thgv8	2 Cups of Blood	Gravediggaz	6 Feet Deep	Gravediggaz	INDIFFERENT	4.8266668	1994.0	Album	
X_s-21bv7io	Your Rocky Spine	Great Lake Swimmers	Side Effects	Great Lake Swimmers	INDIFFERENT		2018.0	EP	
ctyPGrEOVVI	She	Green Day	International Superhits!	Green Day	INDIFFERENT		2001.0	Album	135.0
KRUWOjOVJf0	Brutal Love	Green Day	¡TRÉ!	Green Day	INDIFFERENT		2012.0	Album	
5yZosX0IHdM	What's On Your Mind	Greyhounds	Accumulator	Greyhounds	INDIFFERENT	4.7023873	2014.0	Album	
2Ur71IGPFTI	What's on Your Mind	Greyhounds	Accumulator	Greyhounds	INDIFFERENT		2014.0	Album	241.0
Z8RaKTj9aZc	On The Rocks	Grieves	Together/Apart	Grieves	INDIFFERENT		2011.0	Album	
abkx0i7QQQ8	He Hit Me	Grizzly Bear	2007-04-29: Beware, the Haunting Will Become a Friend: Daytrotter Studio, Rock Island, IL	Grizzly Bear	INDIFFERENT				
Y3IEPoqRfhQ	Shift	Grizzly Bear	2007-04-29: Beware, the Haunting Will Become a Friend: Daytrotter Studio, Rock Island, IL	Grizzly Bear	INDIFFERENT				
Sbnr9kmdwsc	Little Brother	Grizzly Bear	2007-04-29: Beware, the Haunting Will Become a Friend: Daytrotter Studio, Rock Island, IL	Grizzly Bear	INDIFFERENT				
i9iLrlr4UYQ	Sleeping Ute (Nicolas Jaar Remix)	Grizzly Bear	Brian Eno x Nicolas Jaar x Grizzly Bear						
unWSNh-isqc	Half Gate	Grizzly Bear	Shields Expanded	Grizzly Bear	INDIFFERENT				
